OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20200129_SR_KB_1,Sample-Routine,Water,1/29/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-834136794,,,Nitrogen,0.47,mg/l,,34:59.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC17_20200805_SR_KB_1,Sample-Routine,Water,8/5/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-17,"HOVENSA West Turning Basin, NE Corner",17.7,-64.75098,STORET-857536090,,as N,Nitrogen,0.4,mg/l,,43:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20200204_QC_KB_4,Quality Control Sample-Field Blank,Water,2/4/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-834136649,,,Nitrogen,<0.188,mg/l,,34:57.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC40_20200804_SR_KB_1,Sample-Routine,Water,8/4/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-857536600,,as N,Nitrogen,0.39,mg/l,,43:22.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC45_20200518_SR_KB_1,Sample-Routine,Water,5/18/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-45,Christiansted Harbor,17.75003,-64.70547,STORET-850109627,,as N,Nitrogen,0.46,mg/l,,17:12.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35A_20200128_QC_KB_4,Quality Control Sample-Field Blank,Water,1/28/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35A,LBJ (Pump Station) Outfall,17.75938,-64.71495,STORET-834137237,,,Nitrogen,<0.188,mg/l,,35:05.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC48_20200518_SR_KB_1,Sample-Routine,Water,5/18/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-48,Long Reef Back Reef West,17.75947,-64.72392,STORET-850109630,,as N,Nitrogen,0.35,mg/l,,17:12.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20201014_SR_KB_1,Sample-Routine,Water,10/14/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-867052056,,as N,Nitrogen,0.67,mg/l,,30:58.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33A_20201014_SR_KB_1,Sample-Routine,Water,10/14/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33A,Salt River (Columbus  Landing  Beach),17.77992,-64.7586,STORET-867052266,,as N,Nitrogen,0.34,mg/l,,31:01.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33B_20200519_SR_KB_1,Sample-Routine,Water,5/19/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-850109614,,as N,Nitrogen,0.27,mg/l,,17:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC23_20200128_SR_KB_1,Sample-Routine,Water,1/28/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-23,Public Dump,17.69459,-64.78365,STORET-834136960,,,Nitrogen,0.29,mg/l,,35:01.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC7_20200805_SR_KB_1,Sample-Routine,Water,8/5/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-857536795,,as N,Nitrogen,0.27,mg/l,,43:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13A_20200129_SR_KB_1,Sample-Routine,Water,1/29/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13A,Great Pond,17.7209,-64.65193,STORET-834136714,,,Nitrogen,0.57,mg/l,,34:58.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC30_20200128_SR_KB_1,Sample-Routine,Water,1/28/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-30,Sprat Hall Beach,17.7356,-64.89095,STORET-834137089,,,Nitrogen,0.5,mg/l,,35:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20200806_SR_KB_1,Sample-Routine,Water,8/6/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-857536421,,as N,Nitrogen,0.24,mg/l,,43:20.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A_20201013_SR_KB_1,Sample-Routine,Water,10/13/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-867051854,,as N,Nitrogen,0.74,mg/l,,30:56.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC2_20200520_SR_KB_1,Sample-Routine,Water,5/20/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-850109595,,as N,Nitrogen,0.39,mg/l,,17:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC36_20200519_SR_KB_1,Sample-Routine,Water,5/19/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-36,Long Reef Forereef East,17.76028,-64.70103,STORET-850109617,,as N,Nitrogen,0.24,mg/l,,17:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC26_20200128_SR_KB_1,Sample-Routine,Water,1/28/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-26,Good Hope Beach,17.68375,-64.86057,STORET-834137008,,,Nitrogen,0.35,mg/l,,35:02.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC8_20201013_SR_KB_1,Sample-Routine,Water,10/13/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-867052636,,as N,Nitrogen,0.67,mg/l,,31:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20200128_SR_KB_1,Sample-Routine,Water,1/28/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-834137121,,,Nitrogen,0.39,mg/l,,35:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC12_20200805_SR_KB_1,Sample-Routine,Water,8/5/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-12,Divi (Turner Hole Beach),17.74255,-64.60364,STORET-857535962,,as N,Nitrogen,0.48,mg/l,,43:14.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC21_20200806_SR_KB_1,Sample-Routine,Water,8/6/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-21,Spoils Island (Ruth Island),17.68545,-64.76471,STORET-857536212,,as N,Nitrogen,0.17,mg/l,,43:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC30_20201014_SR_KB_1,Sample-Routine,Water,10/14/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-30,Sprat Hall Beach,17.7356,-64.89095,STORET-867052202,,as N,Nitrogen,0.46,mg/l,,31:00.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC25_20200519_SR_KB_1,Sample-Routine,Water,5/19/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-25,Long Point Bay,17.6809,-64.84381,STORET-850109603,,as N,Nitrogen,0.17,mg/l,,17:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35_20200806_SR_KB_1,Sample-Routine,Water,8/6/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35,Long Reef Forereef West,17.76478,-64.7296,STORET-857536486,,as N,Nitrogen,0.47,mg/l,,43:20.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC12_20200129_SR_KB_1,Sample-Routine,Water,1/29/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-12,Divi (Turner Hole Beach),17.74255,-64.60364,STORET-834136697,,,Nitrogen,0.41,mg/l,,34:58.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20200805_SR_KB_1,Sample-Routine,Water,8/5/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-857536058,,as N,Nitrogen,0.46,mg/l,,43:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20200520_QC_KB_4,Quality Control Sample-Field Blank,Water,5/20/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-850109593,,as N,Nitrogen,<0.154,mg/l,,17:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20200519_SR_KB_1,Sample-Routine,Water,5/19/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-850109600,,as N,Nitrogen,0.28,mg/l,,17:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC36_20201012_SR_KB_1,Sample-Routine,Water,10/12/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-36,Long Reef Forereef East,17.76028,-64.70103,STORET-867052347,,as N,Nitrogen,0.41,mg/l,,31:02.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC45_20200804_SR_KB_1,Sample-Routine,Water,8/4/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-45,Christiansted Harbor,17.75003,-64.70547,STORET-857536680,,as N,Nitrogen,0.39,mg/l,,43:24.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC6_20201013_SR_KB_1,Sample-Routine,Water,10/13/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-6,Buck Island Beach,17.78661,-64.62809,STORET-867052604,,as N,Nitrogen,0.31,mg/l,,31:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC3_20200520_SR_KB_1,Sample-Routine,Water,5/20/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-850109608,,as N,Nitrogen,0.39,mg/l,,17:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35A_20200128_SR_KB_1,Sample-Routine,Water,1/28/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35A,LBJ (Pump Station) Outfall,17.75938,-64.71495,STORET-834137217,,,Nitrogen,0.32,mg/l,,35:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC17_20200520_SR_KB_1,Sample-Routine,Water,5/20/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-17,"HOVENSA West Turning Basin, NE Corner",17.7,-64.75098,STORET-850109590,,as N,Nitrogen,0.44,mg/l,,17:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC10_20200520_SR_KB_1,Sample-Routine,Water,5/20/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-10,Cramer Park,17.75935,-64.58558,STORET-850109580,,as N,Nitrogen,0.4,mg/l,,17:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC43_20201012_SR_KB_1,Sample-Routine,Water,10/12/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-43,Water Gut Storm Drain,17.74746,-64.7073,STORET-867052475,,as N,Nitrogen,0.48,mg/l,,31:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC47_20200804_SR_KB_1,Sample-Routine,Water,8/4/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-857536712,,as N,Nitrogen,0.37,mg/l,,43:24.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35A_20201014_SR_KB_1,Sample-Routine,Water,10/14/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35A,LBJ (Pump Station) Outfall,17.75938,-64.71495,STORET-867052330,,as N,Nitrogen,0.35,mg/l,,31:01.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC37_20200804_SR_KB_1,Sample-Routine,Water,8/4/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-857536535,,as N,Nitrogen,0.37,mg/l,,43:21.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC10_20200129_SR_KB_1,Sample-Routine,Water,1/29/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-10,Cramer Park,17.75935,-64.58558,STORET-834136665,,,Nitrogen,0.37,mg/l,,34:58.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC29_20200806_SR_KB_1,Sample-Routine,Water,8/6/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-857536340,,as N,Nitrogen,0.35,mg/l,,43:19.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20201012_SR_KB_1,Sample-Routine,Water,10/12/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-867051757,,as N,Nitrogen,0.35,mg/l,,30:55.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20200129_SR_KB_1,Sample-Routine,Water,1/29/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-834136842,,,Nitrogen,0.46,mg/l,,35:00.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20201013_SR_KB_1,Sample-Routine,Water,10/13/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-867052588,,as N,Nitrogen,0.2,mg/l,,31:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC44_20200804_SR_KB_1,Sample-Routine,Water,8/4/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-44,Protestant Cay Beach,17.74927,-64.70378,STORET-857536664,,as N,Nitrogen,0.37,mg/l,,43:24.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC2_20201012_SR_KB_1,Sample-Routine,Water,10/12/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-867052000,,as N,Nitrogen,0.41,mg/l,,30:58.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC34_20201014_SR_KB_1,Sample-Routine,Water,10/14/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-867052298,,as N,Nitrogen,0.33,mg/l,,31:01.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC7_20200129_SR_KB_1,Sample-Routine,Water,1/29/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-834137528,,,Nitrogen,0.38,mg/l,,35:08.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC43_20200804_SR_KB_1,Sample-Routine,Water,8/4/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-43,Water Gut Storm Drain,17.74746,-64.7073,STORET-857536648,,as N,Nitrogen,0.37,mg/l,,43:23.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC8_20200520_SR_KB_1,Sample-Routine,Water,5/20/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-850109635,,as N,Nitrogen,0.49,mg/l,,17:12.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC20_20200519_SR_KB_1,Sample-Routine,Water,5/19/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-850109596,,as N,Nitrogen,0.27,mg/l,,17:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC47_20200204_SR_KB_1,Sample-Routine,Water,2/4/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-834137448,,,Nitrogen,0.37,mg/l,,35:07.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC16_20201013_SR_KB_1,Sample-Routine,Water,10/13/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-16,"HOVENSA East Turning Basin, NW Corner",17.7001,-64.74868,STORET-867051918,,as N,Nitrogen,0.79,mg/l,,30:57.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20200806_SR_KB_1,Sample-Routine,Water,8/6/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-857536389,,as N,Nitrogen,0.46,mg/l,,43:19.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC16_20200520_SR_KB_1,Sample-Routine,Water,5/20/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-16,"HOVENSA East Turning Basin, NW Corner",17.7001,-64.74868,STORET-850109589,,as N,Nitrogen,0.58,mg/l,,17:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19_20201014_QC_KB_1,Quality Control Sample-Field Replicate,Water,10/14/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-867051979,,as N,Nitrogen,0.33,mg/l,,30:57.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A_20200520_SR_KB_1,Sample-Routine,Water,5/20/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-850109585,,as N,Nitrogen,0.41,mg/l,,17:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20200520_SR_KB_1,Sample-Routine,Water,5/20/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-850109632,,as N,Nitrogen,0.19,mg/l,,17:12.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20200518_QC_KB_1,Quality Control Sample-Field Replicate,Water,5/18/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-850109578,,as N,Nitrogen,0.33,mg/l,,17:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20200805_SR_KB_1,Sample-Routine,Water,8/5/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-857536762,,as N,Nitrogen,0.19,mg/l,,43:25.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC20_20200806_SR_KB_1,Sample-Routine,Water,8/6/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-857536175,,as N,Nitrogen,0.25,mg/l,,43:17.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC6_20200805_SR_KB_1,Sample-Routine,Water,8/5/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-6,Buck Island Beach,17.78661,-64.62809,STORET-857536779,,as N,Nitrogen,0.26,mg/l,,43:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC2_20200129_QC_KB_1,Quality Control Sample-Field Replicate,Water,1/29/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-834136891,,,Nitrogen,0.2,mg/l,,35:01.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC34_20200806_SR_KB_1,Sample-Routine,Water,8/6/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-857536470,,as N,Nitrogen,0.25,mg/l,,43:20.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20200519_SR_KB_1,Sample-Routine,Water,5/19/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-850109612,,as N,Nitrogen,0.3,mg/l,,17:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC34_20200128_SR_KB_1,Sample-Routine,Water,1/28/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-834137185,,,Nitrogen,0.32,mg/l,,35:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20200520_SR_KB_1,Sample-Routine,Water,5/20/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-850109621,,as N,Nitrogen,0.25,mg/l,,17:12.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13B_20201013_SR_KB_1,Sample-Routine,Water,10/13/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13B,Robin Bay,17.72259,-64.63396,STORET-867051838,,as N,Nitrogen,0.44,mg/l,,30:56.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC21_20200519_SR_KB_1,Sample-Routine,Water,5/19/20,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-21,Spoils Island (Ruth Island),17.68545,-64.76471,STORET-850109599,,as N,Nitrogen,0.28,mg/l,,17:11.0,STORET
